# qb_version	libtorrent_version	arch	source	url	sha256	config_family
#
# Generated by tools/generate_qbittorrent_manifest.py v1.0.0
# Generated at: 2026-06-28T16:46:34+00:00
# Repository: jerry048/Dedicated-Seedbox
# Discovery ref: main
# Raw URL ref: 4eed056b1e25489eba462c4aa6ca2ae33a43a5a2
#
# Static qBittorrent binaries are downloaded as root during installation.
# Keep sha256 populated; do not use --allow-unverified-downloads in production.
#
4.5.5	v2.0.13	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-4.5.5%20-%20libtorrent-v2.0.13/qbittorrent-nox	5336f4ebceb4e72f6935bbd15b27621a52b39949485e633f232b930d0d1f7390	modern_pbkdf2
4.6.7	v1.2.20	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-4.6.7%20-%20libtorrent-v1.2.20/qbittorrent-nox	9f2ff7073c35da549507fc2d5024950dc3288652a3814ef732df7f2f8b6e3207	modern_pbkdf2
4.6.7	v1.2.20	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-4.6.7%20-%20libtorrent-v1.2.20/qbittorrent-nox	674f3e90174bcad4abb1fc179b0c762578793ef5a68a2f8975d8cf49c284ec1f	modern_pbkdf2
4.6.7	v2.0.13	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-4.6.7%20-%20libtorrent-v2.0.13/qbittorrent-nox	10f02dfbf4bd4649f3100d0116339f45cf3f13ce73997d8e716819e4ff0ba5fa	modern_pbkdf2
4.6.7	v2.0.13	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-4.6.7%20-%20libtorrent-v2.0.13/qbittorrent-nox	fe5556de99fb0f96362638bc5304eb8b951d5ba15e32219e1f305377995cf2ff	modern_pbkdf2
5.0.5	v1.2.20	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-5.0.5%20-%20libtorrent-v1.2.20/qbittorrent-nox	fe8b3e18a1855d9792b1c77e159656fde8593915880ebb897f52521001016540	modern_pbkdf2
5.0.5	v1.2.20	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-5.0.5%20-%20libtorrent-v1.2.20/qbittorrent-nox	6b11e954fa6bbcbf7f076f6441683a938d43248f6d2066ba21398fd8eece90f9	modern_pbkdf2
5.0.5	v2.0.13	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-5.0.5%20-%20libtorrent-v2.0.13/qbittorrent-nox	78014f2ba975107dd0c217ef5c5e16a1af65c561211346c367133efb425804f9	modern_pbkdf2
5.0.5	v2.0.13	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-5.0.5%20-%20libtorrent-v2.0.13/qbittorrent-nox	57d0268ee2ccac04f0d955f85cf643bec8c891b7e133660c0ae203ba921a6d71	modern_pbkdf2
5.1.4	v1.2.20	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-5.1.4%20-%20libtorrent-v1.2.20/qbittorrent-nox	c0c36a0bd44db9972875534af14e8165e249723138e5c54a769dcd8e3a7c72ec	modern_pbkdf2
5.1.4	v1.2.20	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-5.1.4%20-%20libtorrent-v1.2.20/qbittorrent-nox	20a8e441c331d1a0e7c707c0a239cc556459cf436b79686ffb13b3f6c4f5d8fe	modern_pbkdf2
5.1.4	v2.0.13	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-5.1.4%20-%20libtorrent-v2.0.13/qbittorrent-nox	fe4a0f1fe6e38e2797f5488ace2780fe96ed9916debea2b38ac41b8d18b8fda7	modern_pbkdf2
5.1.4	v2.0.13	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-5.1.4%20-%20libtorrent-v2.0.13/qbittorrent-nox	1ca8163a59983db30796317a78f0e6ba3885f2084f6d1528c2afe89be34c80fa	modern_pbkdf2
5.2.2	v1.2.20	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-5.2.2%20-%20libtorrent-v1.2.20/qbittorrent-nox	c4c2dcbf396f57e411a6fefe1ed092397ee3e3372ae6f680f44bcca792d2f043	modern_pbkdf2
5.2.2	v1.2.20	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-5.2.2%20-%20libtorrent-v1.2.20/qbittorrent-nox	9c0b7cf309ac03fee175e05bd38a73699b0a5a32ffc8889c8320cea358de91f3	modern_pbkdf2
5.2.2	v2.0.13	amd64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/x86_64/qBittorrent-5.2.2%20-%20libtorrent-v2.0.13/qbittorrent-nox	8913a7cc3a30ef2ce1104165c2b8bf0eed19994bb7c0741d45376079710d84b6	modern_pbkdf2
5.2.2	v2.0.13	arm64	static	https://raw.githubusercontent.com/jerry048/Dedicated-Seedbox/4eed056b1e25489eba462c4aa6ca2ae33a43a5a2/Torrent%20Clients/qBittorrent/ARM64/qBittorrent-5.2.2%20-%20libtorrent-v2.0.13/qbittorrent-nox	214ee8f1ebd880223c9dccb7fbd34bd23f07a609dab2d0267f4418f3e02c90bd	modern_pbkdf2
